date,product_line,width,height,length_gusset,ship_via,skus,total_quantity,price,material_front_id,material_back_id,num_colors,printing_method,zipper_type,options,customer,salesperson,project,Factory,terms_conditions,item_#,cfmd_skus
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,1,10000,0.177,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-01-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,6,10000,0.376,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-06-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,6,10000,0.273,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-06-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,5,10000,0.391,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-05-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,5,10000,0.349,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-05-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,5,10000,0.254,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-05-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,4,10000,0.375,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-04-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,7,10000,0.783,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-06-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,4,10000,0.325,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-04-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,7,10000,0.762,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-06-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,4,10000,0.237,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-04-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,7,10000,0.554,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06286-06-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,3,10000,0.36,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-03-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,3,10000,0.433,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-05-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,3,10000,0.302,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-03-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,3,10000,0.413,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-05-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,3,10000,0.219,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-03-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,3,10000,0.3,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06286-05-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,2,10000,0.342,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-02-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,1,10000,0.372,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-04-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,2,10000,0.275,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-02-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,7,10000,0.424,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-07-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,1,10000,0.32,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-04-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,2,10000,0.2,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-02-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,7,10000,0.399,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-07-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,1,10000,0.233,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06286-04-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,1,10000,0.321,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-01-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,7,10000,0.29,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-07-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,2,25000,0.204,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-02-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,7,25000,0.325,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-07-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,1,25000,0.214,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-04-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,2,25000,0.148,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-02-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,7,25000,0.249,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-07-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,1,25000,0.156,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06286-04-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,1,25000,0.288,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-01-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,7,25000,0.181,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-07-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,1,25000,0.193,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-01-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,6,25000,0.32,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-06-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,1,25000,0.14,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-01-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,6,25000,0.241,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-06-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,6,25000,0.175,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-06-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,5,25000,0.315,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-05-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,5,25000,0.233,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-05-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,5,25000,0.169,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-05-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,4,25000,0.308,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-04-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,7,25000,0.41,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-06-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,4,25000,0.222,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-04-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,7,25000,0.378,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-06-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,4,25000,0.162,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-04-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,7,25000,0.275,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06286-06-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,3,25000,0.302,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-03-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,3,25000,0.325,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-05-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,3,25000,0.214,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-03-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,3,25000,0.249,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-05-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,3,25000,0.156,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-03-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,3,25000,0.181,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06286-05-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,2,25000,0.295,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-02-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,1,25000,0.302,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-04-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,3,50000,0.188,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-03-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,3,50000,0.206,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-05-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,3,50000,0.137,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-03-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,3,50000,0.15,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06286-05-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,2,50000,0.281,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-02-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,1,50000,0.285,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-04-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,2,50000,0.183,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-02-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,7,50000,0.297,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-07-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,1,50000,0.188,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-04-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,2,50000,0.133,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-02-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,7,50000,0.206,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-07-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,1,50000,0.137,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06286-04-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,1,50000,0.278,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-01-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,7,50000,0.15,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-07-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,1,50000,0.177,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-01-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,6,50000,0.294,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-06-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,1,50000,0.129,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-01-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,6,50000,0.201,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-06-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,6,50000,0.146,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-06-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,5,50000,0.292,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-05-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,5,50000,0.198,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-05-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,5,50000,0.144,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-05-6.50x5.50x2.37-NONE,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,4,50000,0.288,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-04-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Air,7,50000,0.337,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-06-6.50x5.50x2.37-AIR,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,4,50000,0.193,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06274-04-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,Sea,7,50000,0.267,3598163000004503782,3598163000004503782,7,Rotogravure,Child Resistant - Open,"Tear Notch,With 8 warning health messages",Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,"DDP Cust Whse,FOB",QRE-06286-06-6.50x5.50x2.37-SEA,
Jan 25 2024,Secure Sack CR Bags,6.5,5.5,2.37,None,4,50000,0.14,3598163000004503782,3598163000004503782,2,Rotogravure,Child Resistant - Open,Tear Notch,Sundial Growers,Chris Bromley,SNDL - RFQ - CR Pouches,China,FOB,QRE-06274-04-6.50x5.50x2.37-NONE,
